station_pk,name,x,y,altitude,priority,private,has_measurement,has_warnregion,country,active
E972,Mollenfelde,8945.19252,6245.9316,265,6,0,0,1,Germany,1
F136,Karstedtshof,9892.9368,5342.6304,70,6,0,0,1,Germany,1
F283,Joachimsthal,10374.00012,5427.0,70,6,0,0,1,Germany,1
F461,Rüdersdorf,10356.0012,5687.9982,50,6,0,0,1,Germany,1
F537,Fahlhorst,10149.4026,5777.35578,35,6,0,0,1,Germany,1
F618,Fläming,9936,5930.9982,110,6,0,0,1,Germany,1
F863,Hänchen,10536.79464,6089.70582,69,6,0,0,1,Germany,1
F945,Ruhland,10392.0012,6227.9982,110,6,0,0,1,Germany,1
H069,Ladbergen,8175.096,5875.038,55,6,0,0,1,Germany,1
H097,Steinegge-Exter,8562.006,5862.7368,201,6,0,0,1,Germany,1
H228,Kaltenbach,7902,6065.9982,64,6,0,0,1,Germany,1
H267,Beckumer Berg,8298,6065.9982,142,6,0,0,1,Germany,1
H308,Sonsbeck,7686.58032,6154.01118,25,6,0,0,1,Germany,1
H379,Lohme-Alme,8538.0012,6146.9982,163,6,0,0,1,Germany,1
H423,Altenessen,7908.0012,6210,46,6,0,0,1,Germany,1
H456,Ostönnerbach,8276.02668,6190.27812,135,6,0,0,1,Germany,1
H483,Ottensgrund,8554.86,6177.816,350,6,0,0,1,Germany,1
H528,Holzbüttgen,7794.0,6362.99982,39,6,0,0,1,Germany,1
H545,Oberbarmen,8010.77616,6312.12318,299,6,0,0,1,Germany,1
H554,Nahmer,8124.0012,6308.9982,360,6,0,0,1,Germany,1
H556,Rölveder Mühle,8136.0,6335.9982,410,6,0,0,1,Germany,1
H605,Güdderath,7710.0012,6416.9982,50,6,0,0,1,Germany,1
H663,Sichter,8161.07616,6409.4436,530,6,0,0,1,Germany,1
H746,Moitzfeld,7980.0012,6497.9982,133,6,0,0,1,Germany,1
H775,Eckenhagen,8178.0012,6497.9982,445,6,0,0,1,Germany,1
H810,Aachen-BAB-Kreuz,7620.06204,6585.69744,155,6,0,0,1,Germany,1
H933,Wißkirchen,7818.0012,6686.9982,211,6,0,0,1,Germany,1
H993,Blankenheim,7810.84584,6768.31896,550,6,0,0,1,Germany,1
J721,Lösterbach,7898.19444,7224.7518,482,6,0,0,1,Germany,1
J907,Goldene Bremm,7910.34984,7446.04002,224,6,0,0,1,Germany,1
K130,Sinzig,7987.0716,6734.8152,206,6,0,0,1,Germany,1
K164,Kannenbäcker Land,8180.6688,6776.217,300,6,0,0,1,Germany,1
K265,Ochtendung,8067.2688,6842.0754,314,6,0,0,1,Germany,1
K266,Moseltalbrücke,8097.92496,6850.06578,204,6,0,0,1,Germany,1
K341,Laubacher Höhe,7944.9624,6891.6096,564,6,0,0,1,Germany,1
K445,Flußbach,7897.6476,7007.7582,331,6,0,0,1,Germany,1
K480,Laudert,8140.968,6976.2168,530,6,0,0,1,Germany,1
K587,Wörrstadt,8332.6788,7102.5174,150,6,0,0,1,Germany,1
K677,Freimersheim,8305.4304,7174.8774,270,6,0,0,1,Germany,1
K732,Hahnweiler,8004.204,7249.0842,536,6,0,0,1,Germany,1
K768,Schorlenberg,8258.0508,7299.774,412,6,0,0,1,Germany,1
K787,Leininger Berg,8323.4988,7267.6494,292,6,0,0,1,Germany,1
L160,Lutterberg,8866.10052,6282.3006,395,6,0,0,1,Germany,1
L242,Scharfenstein,8781.84288,6377.02362,245,6,0,0,1,Germany,1
L284,Eschwege-Hessenring,9006.0012,6389.9982,238,6,0,0,1,Germany,1
L414,Haigerbrücke,8352.68544,6612.11802,320,6,0,0,1,Germany,1
L474,Rimberg,8810.71632,6591.8826,490,6,0,0,1,Germany,1
L542,Homberg/Ohm,8635.9176,6672.66984,330,6,0,0,1,Germany,1
L637,Wetterau,8529.588,6828.3,250,6,0,0,1,Germany,1
L648,Altenstadt (Hessen),8616.9798,6848.18496,184,6,0,0,1,Germany,1
L684,Thalaubachbrücke,8907.19416,6780.3804,370,6,0,0,1,Germany,1
L687,Forsthausbrücke,8904.40128,6814.1628,475,6,0,0,1,Germany,1
L716,Idstein,8370,6902.9982,365,6,0,0,1,Germany,1
L857,Hanau-Wald,8617.392,7001.694,125,6,0,0,1,Germany,1
L959,Mannheim-Rheinbrücke,8430.00012,7272.00018,100,6,0,0,1,Germany,1
L962,Heppenheim-Süd,8504.89236,7227.2196,95,6,0,0,1,Germany,1
M403,Hörschel,9082.8684,6474.4731,300,6,0,0,1,Germany,1
M524,Boxberg,9237.7008,6529.7988,348,6,0,0,1,Germany,1
M575,Geraer Berg,9732.8988,6530.5494,305,6,0,0,1,Germany,1
M774,Moßbach,9659.2284,6650.9316,420,6,0,0,1,Germany,1
M888,Schleiz-Süd,9645.34068,6722.8434,528,6,0,0,1,Germany,1
N013,Rossla,9479.99988,6210,100,6,0,0,1,Germany,1
N443,Irxleben,9526.36752,5842.09962,122,6,0,0,1,Germany,1
N567,Vockerode,9846.4824,6016.0104,70,6,0,0,1,Germany,1
N642,Plötzkau,9606.99132,6089.0859,95,6,0,0,1,Germany,1
N793,Zörbig,9785.9988,6156.0,97,6,0,0,1,Germany,1
N891,Elster-Saale-Kanal,9787.5738,6288.89778,115,6,0,0,1,Germany,1
N992,Droyssig,9697.58136,6462.76644,298,6,0,0,1,Germany,1
O013,Berbersdorf,10019.99988,6659.99928,300,6,0,0,1,Germany,1
O215,Waldsteinberg,9933.01812,6314.4306,136,6,0,0,1,Germany,1
O252,Schönborn,10338.0012,6308.9982,174,6,0,0,1,Germany,1
O372,Burkauer Berg,10482.0012,6389.9982,328,6,0,0,1,Germany,1
O454,Dresden-Klotzsche,10404,6399.0,220,6,0,0,1,Germany,1
O459,Zellwald,10176.0012,6470.9982,301,6,0,0,1,Germany,1
O862,Marienhöhe,9859.2984,6692.1633,486,6,0,0,1,Germany,1
O951,Heinersgrün,9714.46824,6808.81518,561,6,0,0,1,Germany,1
P017,Oberthulba,8977.6836,6912.19332,320,6,0,0,1,Germany,1
P082,Saalebrücke,9673.0992,6827.5494,464,6,0,0,1,Germany,1
P116,Haseltal,8797.158,7085.1294,420,6,0,0,1,Germany,1
P134,Schweinfurt-Hafen,9076.95432,7007.64264,214,6,0,0,1,Germany,1
P159,Hirschaid,9363.26448,7114.42764,268,6,0,0,1,Germany,1
P166,Weißer Berg,9486.20052,7015.06872,498,6,0,0,1,Germany,1
P267,Hienberg,9492.00012,7236.0,539,6,0,0,1,Germany,1
P289,Naabbrücke,9768.36744,7243.08102,391,6,0,0,1,Germany,1
P291,Waldnaab,9780.1992,7136.1,458,6,0,0,1,Germany,1
P332,Zollhaus,9401.41404,7348.08618,346,6,0,0,1,Germany,1
P353,Vilstal,9683.35596,7347.41658,397,6,0,0,1,Germany,1
P401,Zumhaus-Wönitz,9089.757,7447.0968,462,6,0,0,1,Germany,1
P452,Eichelberg,9761.4972,7449.92532,415,6,0,0,1,Germany,1
P533,Köschinger Forst,9529.40016,7648.79976,450,6,0,0,1,Germany,1
P547,Siegenburg,9667.69992,7701.44976,400,6,0,0,1,Germany,1
P573,Deggenau,10069.98084,7663.53042,320,6,0,0,1,Germany,1
P589,Galgenberg,10185.85692,7754.62464,510,6,0,0,1,Germany,1
P632,Holledau Süd,9572.50008,7801.79958,477,6,0,0,1,Germany,1
P738,Schöffelding,9354.31704,8067.10698,650,6,0,0,1,Germany,1
P748,Oberpfaffenhofen,9464.77764,8049.63258,570,6,0,0,1,Germany,1
P755,Aschheim,9614.67012,7997.7132,495,6,0,0,1,Germany,1
P805,Allgäuer Tor,9099.71784,8175.69018,720,6,0,0,1,Germany,1
P866,Seehammer See,9665.51796,8175.5244,690,6,0,0,1,Germany,1
P869,Dettendorf,9710.6292,8196.3414,500,6,0,0,1,Germany,1
P878,Streitheim,9245.53152,7873.3296,490,6,0,0,1,Germany,1
P910,Hellengerst,9072.99108,8279.92908,947,6,0,0,1,Germany,1
P912,Sulzberg,9115.18272,8271.8604,730,6,0,0,1,Germany,1
P941,Grossweil,9447.09984,8283.1518,680,6,0,0,1,Germany,1
P977,Oberaudorf,9787.50144,8288.8137,470,6,0,0,1,Germany,1
Q006,Seckenheim,8475.16032,7318.2528,100,6,0,0,1,Germany,1
Q068,Holzspitze,8831.38212,7314.273,370,6,0,0,1,Germany,1
Q208,Karlsruhe-Durlach,8441.1,7558.9524,170,6,0,0,1,Germany,1
Q241,Sulmtal,8731.04364,7468.3998,180,6,0,0,1,Germany,1
Q290,Wolfskopf,9015.77088,7461.3528,440,6,0,0,1,Germany,1
Q441,Stuttgart-BAB-Kreuz,8664.42852,7707.6252,500,6,0,0,1,Germany,1
Q444,Stuttgart-Echt.,8705.9988,7739.9982,363,6,0,0,1,Germany,1
Q585,Merklingen,8910,7821.00036,710,6,0,0,1,Germany,1
Q597,Langenau-Albeck,9024.00012,7847.99982,550,6,0,0,1,Germany,1
Q904,Dreieck Weil,8128.97856,8305.0326,240,6,0,0,1,Germany,1
Q988,Grub-Arge Nord,8911.61352,8289.80244,540,6,0,0,1,Germany,1
Z928,Schrödelstein,9545.92236,8282.5605,1485,3,0,1,1,Germany,1
Z929,Brauneck,9547.97868,8281.79478,1550,4,0,1,1,Germany,1
Z931,Brecherspitze,9671.16672,8275.31802,1600,4,0,1,1,Germany,1
Z922,Brunnsteinspitze,9462.4038,8421.06456,2030,4,0,1,1,Germany,1
Z939,Dürrnbachhorn,9936.54648,8278.71732,1580,3,0,1,1,Germany,1
Z925,Fahrenberg,9473.34276,8312.71194,1575,4,0,1,1,Germany,1
Z926,Herzogstandbahn,9473.56884,8312.3118,1625,3,0,1,1,Germany,1
Z905,Fellhorn,9080.73108,8455.97448,1610,3,0,1,1,Germany,1
Z947,Funtenseetauern,10069.52616,8377.13178,2520,4,0,1,1,Germany,1
Z902,Hochgratbahn,9026.30916,8373.82698,1720,4,0,1,1,Germany,1
Z948,Höllgraben,10082.31228,8307.23526,660,4,0,1,1,Germany,1
Z901,Hörmoos,9002.23308,8373.95334,1280,3,0,1,1,Germany,1
Z949,Jenner,10086.36048,8323.75872,1200,3,0,1,1,Germany,1
Z937,Kampenwand,9848.41236,8232.45228,1520,3,0,1,1,Germany,1
Z904,Kanzelwand,9072.37728,8457.51618,1960,4,0,1,0,Germany,1
Z908,Nebelhorn-Koblat,9126.09108,8412.9921,2070,3,0,1,1,Germany,1
Z919,Kranzberg,9445.03272,8396.76294,1300,4,0,1,1,Germany,1
Z946,Kühroint,10065.49704,8332.13412,1420,3,0,1,1,Germany,1
Z924,Linderspitze,9465.5934,8408.6154,2340,3,0,1,1,Germany,1
Z923,Linderspitze-Rinne,9465.45012,8408.61216,2300,4,0,1,1,Germany,1
Z921,Marchklamm,9460.38744,8423.30826,1600,4,0,1,1,Germany,1
Z920,Marchklamm Tal,9455.78052,8424.3429,900,4,0,1,1,Germany,1
Z936,Möslarnalm,9846.02772,8233.17966,1450,3,0,1,1,Germany,1
Z907,Nebelhorn,9123.20856,8412.26796,2200,4,0,1,1,Germany,1
Z917,Osterfelder,9381.75588,8405.4672,1800,3,0,1,1,Germany,1
Z916,Pürschling,9357.90876,8318.33442,1370,3,0,1,1,Germany,1
Z940,Rauschberg,9966.00096,8244.28206,1635,4,0,1,1,Germany,1
Z943,Reiteralpe,10010.98224,8289.74412,1670,5,0,1,1,Germany,1
Z944,Wartsteinhütte,10011.51576,8290.97856,1615,3,0,1,1,Germany,1
Z909,Schwarzenberg,9148.3218,8408.1942,1355,4,0,1,1,Germany,1
Z932,Spitzingsee,9680.58252,8282.52054,1100,3,0,1,1,Germany,1
Z912,Tegelberg,9280.7334,8338.04496,1710,3,0,1,1,Germany,1
Z910,Tegelberg-Rücken,9280.48752,8338.84038,1680,4,0,1,1,Germany,1
Z911,Tegelbergbahn,9280.65672,8337.735,1720,5,0,1,1,Germany,1
Z942,Wartsteinkopf,10009.3536,8288.75052,1755,4,0,1,1,Germany,1
Z934,Wendelstein-Soin,9728.78688,8260.05546,1580,3,0,1,1,Germany,1
Z914,Zugspitzplatt,9354.14208,8420.571,2420,4,0,1,1,Germany,1
06678,Bischofszell,8724.49992,8371.35,470,9,0,0,0,Switzerland,1
06778,Buffalora,9096.19992,8830.04976,1968,9,0,0,0,Switzerland,1
06688,Crap Masegn,8704.8,8725.2012,2480,9,0,0,0,Switzerland,1
06675,Einsiedeln,8552.40012,8568.14922,910,9,0,0,0,Switzerland,1
06682,Elm,8703.10008,8681.0994,958,9,0,0,0,Switzerland,1
06625,Freiburg (CH),7960.89996,8763.4494,646,7,0,0,0,Switzerland,1
06624,Hallau,8449.40016,8263.49904,419,9,0,0,0,Switzerland,1
06635,Koppigen,8138.00016,8575.7994,484,9,0,0,0,Switzerland,1
06638,Langnau,8210.30004,8672.5512,745,9,0,0,0,Switzerland,1
06637,Meiringen,8319.6,8778.618,589,9,0,0,0,Switzerland,1
06636,Mühleberg,8020.10016,8654.4018,480,9,0,0,0,Switzerland,1
06795,Piz Martegnas,8830.59984,8868.3012,2670,9,0,0,0,Switzerland,1
06647,Würenlingen,8362.59984,8349.29964,334,9,0,0,0,Switzerland,1
06796,Sta. Maria val Müst,9153.50004,8854.80012,1383,9,0,0,0,Switzerland,1
06793,Valbella,8839.59984,8772.3,1569,9,0,0,0,Switzerland,1
06683,Schmerikon,8618.50008,8518.64904,408,9,0,0,0,Switzerland,1
06687,Quinten,8717.796,8570.502,419,9,0,0,0,Switzerland,1
06674,Cham (CH),8447.53536,8538.237,443,9,0,0,0,Switzerland,1
06676,Oberägeri,8498.916,8567.856,724,9,0,0,0,Switzerland,1
P0022,Nebelhorn,9108,8424,2224,7,0,0,1,Germany,0
P0308,Brauneck,9545.99976,8279.99928,1545,7,0,0,1,Germany,0
P0442,Tegelberg,9282.00024,8334.00036,1720,7,0,0,1,Germany,0
